;CountryCode;EVTOL;HOTOL;NAPTOL;ORATOL;EVIG;HOIG;NAPIG;ORAIG
;USPA;2010;03;14;01:59:59;2010;11;7;01:59:59
;USPA;2011;03;13;01:59:59;2011;11;6;01:59:59
;USPA;2012;03;11;01:59:59;2012;11;4;01:59:59
;USPA;2013;03;10;01:59:59;2013;11;3;01:59:59
;USPA;2014;03;9;01:59:59;2014;11;2;01:59:59
;USPA;2015;03;8;01:59:59;2015;11;1;01:59:59
;USPA;2016;03;13;01:59:59;2016;11;6;01:59:59
;USPA;2017;03;12;01:59:59;2017;11;5;01:59:59
;USPA;2018;03;11;01:59:59;2018;11;4;01:59:59
;USPA;2019;03;10;01:59:59;2019;11;3;01:59:59
;USPA;2010;03;14;01:59:59;2010;11;7;01:59:59
;USPA;2011;03;13;01:59:59;2011;11;6;01:59:59
;USPA;2012;03;11;01:59:59;2012;11;4;01:59:59
;USPA;2013;03;10;01:59:59;2013;11;3;01:59:59
;USPA;2014;03;9;01:59:59;2014;11;2;01:59:59
;USPA;2015;03;8;01:59:59;2015;11;1;01:59:59
;USPA;2016;03;13;01:59:59;2016;11;6;01:59:59
;USPA;2017;03;12;01:59:59;2017;11;5;01:59:59
;USPA;2018;03;11;01:59:59;2018;11;4;01:59:59
;USPA;2019;03;10;01:59:59;2019;11;3;01:59:59
;USPA;1970;04;26;01:59:59;1970;10;25;01:59:59
;USPA;1971;04;25;01:59:59;1971;10;31;01:59:59
;USPA;1972;04;30;01:59:59;1972;10;29;01:59:59
;USPA;1973;04;29;01:59:59;1973;10;28;01:59:59
;USPA;1974;01;6;01:59:59;1974;10;27;01:59:59
;USPA;1975;02;23;01:59:59;1975;10;26;01:59:59
;USPA;1976;04;25;01:59:59;1976;10;31;01:59:59
;USPA;1977;04;24;01:59:59;1977;10;30;01:59:59
;USPA;1978;04;30;01:59:59;1978;10;29;01:59:59
;USPA;1979;04;29;01:59:59;1979;10;28;01:59:59
;USPA;1980;04;27;01:59:59;1980;10;26;01:59:59
;USPA;1981;04;26;01:59:59;1981;10;25;01:59:59
;USPA;1982;04;25;01:59:59;1982;10;31;01:59:59
;USPA;1983;04;24;01:59:59;1983;10;30;01:59:59
;USPA;1984;04;29;01:59:59;1984;10;28;01:59:59
;USPA;1985;04;28;01:59:59;1985;10;27;01:59:59
;USPA;1986;04;27;01:59:59;1986;10;26;01:59:59
;USPA;1987;04;5;01:59:59;1987;10;25;01:59:59
;USPA;1988;04;3;01:59:59;1988;10;30;01:59:59
;USPA;1989;04;2;01:59:59;1989;10;29;01:59:59
;USPA;1990;04;1;01:59:59;1990;10;28;01:59:59
;USPA;1991;04;7;01:59:59;1991;10;27;01:59:59
;USPA;1992;04;5;01:59:59;1992;10;25;01:59:59
;USPA;1993;04;4;01:59:59;1993;10;31;01:59:59
;USPA;1994;04;3;01:59:59;1994;10;30;01:59:59
;USPA;1995;04;2;01:59:59;1995;10;29;01:59:59
;USPA;1996;04;7;01:59:59;1996;10;27;01:59:59
;USPA;1997;04;6;01:59:59;1997;10;26;01:59:59
;USPA;1998;04;5;01:59:59;1998;10;25;01:59:59
;USPA;1999;04;4;01:59:59;1999;10;31;01:59:59
;USPA;2000;04;2;01:59:59;2000;10;29;01:59:59
;USPA;2001;04;1;01:59:59;2001;10;28;01:59:59
;USPA;2002;04;7;01:59:59;2002;10;27;01:59:59
;USPA;2003;04;6;01:59:59;2003;10;26;01:59:59
;USPA;2004;04;4;01:59:59;2004;10;31;01:59:59
;USPA;2005;04;3;01:59:59;2005;10;30;01:59:59
;USPA;2006;04;2;01:59:59;2006;10;29;01:59:59
;USPA;2007;03;11;01:59:59;2007;11;4;01:59:59
;USPA;2008;03;9;01:59:59;2008;11;2;01:59:59
;USPA;2009;03;8;01:59:59;2009;11;1;01:59:59
;USPA;2010;03;14;01:59:59;2010;11;7;01:59:59
;USPA;2011;03;13;01:59:59;2011;11;6;01:59:59
;USPA;2012;03;11;01:59:59;2012;11;4;01:59:59
;USPA;2013;03;10;01:59:59;2013;11;3;01:59:59
;USPA;2014;03;9;01:59:59;2014;11;2;01:59:59
;USPA;2015;03;8;01:59:59;2015;11;1;01:59:59
;USPA;2016;03;13;01:59:59;2016;11;6;01:59:59
;USPA;2017;03;12;01:59:59;2017;11;5;01:59:59
;USPA;2018;03;11;01:59:59;2018;11;4;01:59:59
;USPA;2019;03;10;01:59:59;2019;11;3;01:59:59
;USRI;2010;03;14;01:59:59;2010;11;7;01:59:59
;USRI;2011;03;13;01:59:59;2011;11;6;01:59:59
;USRI;2012;03;11;01:59:59;2012;11;4;01:59:59
;USRI;2013;03;10;01:59:59;2013;11;3;01:59:59
;USRI;2014;03;9;01:59:59;2014;11;2;01:59:59
;USRI;2015;03;8;01:59:59;2015;11;1;01:59:59
;USRI;2016;03;13;01:59:59;2016;11;6;01:59:59
;USRI;2017;03;12;01:59:59;2017;11;5;01:59:59
;USRI;2018;03;11;01:59:59;2018;11;4;01:59:59
;USRI;2019;03;10;01:59:59;2019;11;3;01:59:59
;USRI;2010;03;14;01:59:59;2010;11;7;01:59:59
;USRI;2011;03;13;01:59:59;2011;11;6;01:59:59
;USRI;2012;03;11;01:59:59;2012;11;4;01:59:59
;USRI;2013;03;10;01:59:59;2013;11;3;01:59:59
;USRI;2014;03;9;01:59:59;2014;11;2;01:59:59
;USRI;2015;03;8;01:59:59;2015;11;1;01:59:59
;USRI;2016;03;13;01:59:59;2016;11;6;01:59:59
;USRI;2017;03;12;01:59:59;2017;11;5;01:59:59
;USRI;2018;03;11;01:59:59;2018;11;4;01:59:59
;USRI;2019;03;10;01:59:59;2019;11;3;01:59:59
;USRI;2010;03;14;01:59:59;2010;11;7;01:59:59
;USRI;2011;03;13;01:59:59;2011;11;6;01:59:59
;USRI;2012;03;11;01:59:59;2012;11;4;01:59:59
;USRI;2013;03;10;01:59:59;2013;11;3;01:59:59
;USRI;2014;03;9;01:59:59;2014;11;2;01:59:59
;USRI;2015;03;8;01:59:59;2015;11;1;01:59:59
;USRI;2016;03;13;01:59:59;2016;11;6;01:59:59
;USRI;2017;03;12;01:59:59;2017;11;5;01:59:59
;USRI;2018;03;11;01:59:59;2018;11;4;01:59:59
;USRI;2019;03;10;01:59:59;2019;11;3;01:59:59
;USRI;2010;03;14;01:59:59;2010;11;7;01:59:59
;USRI;2011;03;13;01:59:59;2011;11;6;01:59:59
;USRI;2012;03;11;01:59:59;2012;11;4;01:59:59
;USRI;2013;03;10;01:59:59;2013;11;3;01:59:59
;USRI;2014;03;9;01:59:59;2014;11;2;01:59:59
;USRI;2015;03;8;01:59:59;2015;11;1;01:59:59
;USRI;2016;03;13;01:59:59;2016;11;6;01:59:59
;USRI;2017;03;12;01:59:59;2017;11;5;01:59:59
;USRI;2018;03;11;01:59:59;2018;11;4;01:59:59
;USRI;2019;03;10;01:59:59;2019;11;3;01:59:59
;USRI;2010;03;14;01:59:59;2010;11;7;01:59:59
;USRI;2011;03;13;01:59:59;2011;11;6;01:59:59
;USRI;2012;03;11;01:59:59;2012;11;4;01:59:59
;USRI;2013;03;10;01:59:59;2013;11;3;01:59:59
;USRI;2014;03;9;01:59:59;2014;11;2;01:59:59
;USRI;2015;03;8;01:59:59;2015;11;1;01:59:59
;USRI;2016;03;13;01:59:59;2016;11;6;01:59:59
;USRI;2017;03;12;01:59:59;2017;11;5;01:59:59
;USRI;2018;03;11;01:59:59;2018;11;4;01:59:59
;USRI;2019;03;10;01:59:59;2019;11;3;01:59:59
;USRI;2010;03;14;01:59:59;2010;11;7;01:59:59
;USRI;2011;03;13;01:59:59;2011;11;6;01:59:59
;USRI;2012;03;11;01:59:59;2012;11;4;01:59:59
;USRI;2013;03;10;01:59:59;2013;11;3;01:59:59
;USRI;2014;03;9;01:59:59;2014;11;2;01:59:59
;USRI;2015;03;8;01:59:59;2015;11;1;01:59:59
;USRI;2016;03;13;01:59:59;2016;11;6;01:59:59
;USRI;2017;03;12;01:59:59;2017;11;5;01:59:59
;USRI;2018;03;11;01:59:59;2018;11;4;01:59:59
;USRI;2019;03;10;01:59:59;2019;11;3;01:59:59
;USRI;1970;04;26;01:59:59;1970;10;25;01:59:59
;USRI;1971;04;25;01:59:59;1971;10;31;01:59:59
;USRI;1972;04;30;01:59:59;1972;10;29;01:59:59
;USRI;1973;04;29;01:59:59;1973;10;28;01:59:59
;USRI;1974;01;6;01:59:59;1974;10;27;01:59:59
;USRI;1975;02;23;01:59:59;1975;10;26;01:59:59
;USRI;1976;04;25;01:59:59;1976;10;31;01:59:59
;USRI;1977;04;24;01:59:59;1977;10;30;01:59:59
;USRI;1978;04;30;01:59:59;1978;10;29;01:59:59
;USRI;1979;04;29;01:59:59;1979;10;28;01:59:59
;USRI;1980;04;27;01:59:59;1980;10;26;01:59:59
;USRI;1981;04;26;01:59:59;1981;10;25;01:59:59
;USRI;1982;04;25;01:59:59;1982;10;31;01:59:59
;USRI;1983;04;24;01:59:59;1983;10;30;01:59:59
;USRI;1984;04;29;01:59:59;1984;10;28;01:59:59
;USRI;1985;04;28;01:59:59;1985;10;27;01:59:59
;USRI;1986;04;27;01:59:59;1986;10;26;01:59:59
;USRI;1987;04;5;01:59:59;1987;10;25;01:59:59
;USRI;1988;04;3;01:59:59;1988;10;30;01:59:59
;USRI;1989;04;2;01:59:59;1989;10;29;01:59:59
;USRI;1990;04;1;01:59:59;1990;10;28;01:59:59
;USRI;1991;04;7;01:59:59;1991;10;27;01:59:59
;USRI;1992;04;5;01:59:59;1992;10;25;01:59:59
;USRI;1993;04;4;01:59:59;1993;10;31;01:59:59
;USRI;1994;04;3;01:59:59;1994;10;30;01:59:59
;USRI;1995;04;2;01:59:59;1995;10;29;01:59:59
;USRI;1996;04;7;01:59:59;1996;10;27;01:59:59
;USRI;1997;04;6;01:59:59;1997;10;26;01:59:59
;USRI;1998;04;5;01:59:59;1998;10;25;01:59:59
;USRI;1999;04;4;01:59:59;1999;10;31;01:59:59
;USRI;2000;04;2;01:59:59;2000;10;29;01:59:59
;USRI;2001;04;1;01:59:59;2001;10;28;01:59:59
;USRI;2002;04;7;01:59:59;2002;10;27;01:59:59
;USRI;2003;04;6;01:59:59;2003;10;26;01:59:59
;USRI;2004;04;4;01:59:59;2004;10;31;01:59:59
;USRI;2005;04;3;01:59:59;2005;10;30;01:59:59
;USRI;2006;04;2;01:59:59;2006;10;29;01:59:59
;USRI;2007;03;11;01:59:59;2007;11;4;01:59:59
;USRI;2008;03;9;01:59:59;2008;11;2;01:59:59
;USRI;2009;03;8;01:59:59;2009;11;1;01:59:59
;USRI;2010;03;14;01:59:59;2010;11;7;01:59:59
;USRI;2011;03;13;01:59:59;2011;11;6;01:59:59
;USRI;2012;03;11;01:59:59;2012;11;4;01:59:59
;USRI;2013;03;10;01:59:59;2013;11;3;01:59:59
;USRI;2014;03;9;01:59:59;2014;11;2;01:59:59
;USRI;2015;03;8;01:59:59;2015;11;1;01:59:59
;USRI;2016;03;13;01:59:59;2016;11;6;01:59:59
;USRI;2017;03;12;01:59:59;2017;11;5;01:59:59
;USRI;2018;03;11;01:59:59;2018;11;4;01:59:59
;USRI;2019;03;10;01:59:59;2019;11;3;01:59:59
;USSC;2010;03;14;01:59:59;2010;11;7;01:59:59
;USSC;2011;03;13;01:59:59;2011;11;6;01:59:59
;USSC;2012;03;11;01:59:59;2012;11;4;01:59:59
;USSC;2013;03;10;01:59:59;2013;11;3;01:59:59
;USSC;2014;03;9;01:59:59;2014;11;2;01:59:59
;USSC;2015;03;8;01:59:59;2015;11;1;01:59:59
;USSC;2016;03;13;01:59:59;2016;11;6;01:59:59
;USSC;2017;03;12;01:59:59;2017;11;5;01:59:59
;USSC;2018;03;11;01:59:59;2018;11;4;01:59:59
;USSC;2019;03;10;01:59:59;2019;11;3;01:59:59
;USSC;2010;03;14;01:59:59;2010;11;7;01:59:59
;USSC;2011;03;13;01:59:59;2011;11;6;01:59:59
;USSC;2012;03;11;01:59:59;2012;11;4;01:59:59
;USSC;2013;03;10;01:59:59;2013;11;3;01:59:59
;USSC;2014;03;9;01:59:59;2014;11;2;01:59:59
;USSC;2015;03;8;01:59:59;2015;11;1;01:59:59
;USSC;2016;03;13;01:59:59;2016;11;6;01:59:59
;USSC;2017;03;12;01:59:59;2017;11;5;01:59:59
;USSC;2018;03;11;01:59:59;2018;11;4;01:59:59
;USSC;2019;03;10;01:59:59;2019;11;3;01:59:59
;USSC;2010;03;14;01:59:59;2010;11;7;01:59:59
;USSC;2011;03;13;01:59:59;2011;11;6;01:59:59
;USSC;2012;03;11;01:59:59;2012;11;4;01:59:59
;USSC;2013;03;10;01:59:59;2013;11;3;01:59:59
;USSC;2014;03;9;01:59:59;2014;11;2;01:59:59
;USSC;2015;03;8;01:59:59;2015;11;1;01:59:59
;USSC;2016;03;13;01:59:59;2016;11;6;01:59:59
;USSC;2017;03;12;01:59:59;2017;11;5;01:59:59
;USSC;2018;03;11;01:59:59;2018;11;4;01:59:59
;USSC;2019;03;10;01:59:59;2019;11;3;01:59:59
;USSC;2010;03;14;01:59:59;2010;11;7;01:59:59
;USSC;2011;03;13;01:59:59;2011;11;6;01:59:59
;USSC;2012;03;11;01:59:59;2012;11;4;01:59:59
;USSC;2013;03;10;01:59:59;2013;11;3;01:59:59
;USSC;2014;03;9;01:59:59;2014;11;2;01:59:59
;USSC;2015;03;8;01:59:59;2015;11;1;01:59:59
;USSC;2016;03;13;01:59:59;2016;11;6;01:59:59
;USSC;2017;03;12;01:59:59;2017;11;5;01:59:59
;USSC;2018;03;11;01:59:59;2018;11;4;01:59:59
;USSC;2019;03;10;01:59:59;2019;11;3;01:59:59
;USSC;2010;03;14;01:59:59;2010;11;7;01:59:59
;USSC;2011;03;13;01:59:59;2011;11;6;01:59:59
;USSC;2012;03;11;01:59:59;2012;11;4;01:59:59
;USSC;2013;03;10;01:59:59;2013;11;3;01:59:59
;USSC;2014;03;9;01:59:59;2014;11;2;01:59:59
;USSC;2015;03;8;01:59:59;2015;11;1;01:59:59
;USSC;2016;03;13;01:59:59;2016;11;6;01:59:59
;USSC;2017;03;12;01:59:59;2017;11;5;01:59:59
;USSC;2018;03;11;01:59:59;2018;11;4;01:59:59
;USSC;2019;03;10;01:59:59;2019;11;3;01:59:59
;USSC;2010;03;14;01:59:59;2010;11;7;01:59:59
;USSC;2011;03;13;01:59:59;2011;11;6;01:59:59
;USSC;2012;03;11;01:59:59;2012;11;4;01:59:59
;USSC;2013;03;10;01:59:59;2013;11;3;01:59:59
;USSC;2014;03;9;01:59:59;2014;11;2;01:59:59
;USSC;2015;03;8;01:59:59;2015;11;1;01:59:59
;USSC;2016;03;13;01:59:59;2016;11;6;01:59:59
;USSC;2017;03;12;01:59:59;2017;11;5;01:59:59
;USSC;2018;03;11;01:59:59;2018;11;4;01:59:59
;USSC;2019;03;10;01:59:59;2019;11;3;01:59:59
;USSC;1970;04;26;01:59:59;1970;10;25;01:59:59
;USSC;1971;04;25;01:59:59;1971;10;31;01:59:59
;USSC;1972;04;30;01:59:59;1972;10;29;01:59:59
;USSC;1973;04;29;01:59:59;1973;10;28;01:59:59
;USSC;1974;01;6;01:59:59;1974;10;27;01:59:59
;USSC;1975;02;23;01:59:59;1975;10;26;01:59:59
;USSC;1976;04;25;01:59:59;1976;10;31;01:59:59
;USSC;1977;04;24;01:59:59;1977;10;30;01:59:59
;USSC;1978;04;30;01:59:59;1978;10;29;01:59:59
;USSC;1979;04;29;01:59:59;1979;10;28;01:59:59
;USSC;1980;04;27;01:59:59;1980;10;26;01:59:59
;USSC;1981;04;26;01:59:59;1981;10;25;01:59:59
;USSC;1982;04;25;01:59:59;1982;10;31;01:59:59
;USSC;1983;04;24;01:59:59;1983;10;30;01:59:59
;USSC;1984;04;29;01:59:59;1984;10;28;01:59:59
;USSC;1985;04;28;01:59:59;1985;10;27;01:59:59
;USSC;1986;04;27;01:59:59;1986;10;26;01:59:59
;USSC;1987;04;5;01:59:59;1987;10;25;01:59:59
;USSC;1988;04;3;01:59:59;1988;10;30;01:59:59
;USSC;1989;04;2;01:59:59;1989;10;29;01:59:59
;USSC;1990;04;1;01:59:59;1990;10;28;01:59:59
;USSC;1991;04;7;01:59:59;1991;10;27;01:59:59
;USSC;1992;04;5;01:59:59;1992;10;25;01:59:59
;USSC;1993;04;4;01:59:59;1993;10;31;01:59:59
;USSC;1994;04;3;01:59:59;1994;10;30;01:59:59
;USSC;1995;04;2;01:59:59;1995;10;29;01:59:59
;USSC;1996;04;7;01:59:59;1996;10;27;01:59:59
;USSC;1997;04;6;01:59:59;1997;10;26;01:59:59
;USSC;1998;04;5;01:59:59;1998;10;25;01:59:59
;USSC;1999;04;4;01:59:59;1999;10;31;01:59:59
;USSC;2000;04;2;01:59:59;2000;10;29;01:59:59
;USSC;2001;04;1;01:59:59;2001;10;28;01:59:59
;USSC;2002;04;7;01:59:59;2002;10;27;01:59:59
;USSC;2003;04;6;01:59:59;2003;10;26;01:59:59
;USSC;2004;04;4;01:59:59;2004;10;31;01:59:59
;USSC;2005;04;3;01:59:59;2005;10;30;01:59:59
;USSC;2006;04;2;01:59:59;2006;10;29;01:59:59
;USSC;2007;03;11;01:59:59;2007;11;4;01:59:59
;USSC;2008;03;9;01:59:59;2008;11;2;01:59:59
;USSC;2009;03;8;01:59:59;2009;11;1;01:59:59
;USSC;2010;03;14;01:59:59;2010;11;7;01:59:59
;USSC;2011;03;13;01:59:59;2011;11;6;01:59:59
;USSC;2012;03;11;01:59:59;2012;11;4;01:59:59
;USSC;2013;03;10;01:59:59;2013;11;3;01:59:59
;USSC;2014;03;9;01:59:59;2014;11;2;01:59:59
;USSC;2015;03;8;01:59:59;2015;11;1;01:59:59
;USSC;2016;03;13;01:59:59;2016;11;6;01:59:59
;USSC;2017;03;12;01:59:59;2017;11;5;01:59:59
;USSC;2018;03;11;01:59:59;2018;11;4;01:59:59
;USSC;2019;03;10;01:59:59;2019;11;3;01:59:59
;USSD;2010;03;14;01:59:59;2010;11;7;01:59:59
;USSD;2011;03;13;01:59:59;2011;11;6;01:59:59
;USSD;2012;03;11;01:59:59;2012;11;4;01:59:59
;USSD;2013;03;10;01:59:59;2013;11;3;01:59:59
;USSD;2014;03;9;01:59:59;2014;11;2;01:59:59
;USSD;2015;03;8;01:59:59;2015;11;1;01:59:59
;USSD;2016;03;13;01:59:59;2016;11;6;01:59:59
;USSD;2017;03;12;01:59:59;2017;11;5;01:59:59
;USSD;2018;03;11;01:59:59;2018;11;4;01:59:59
;USSD;2019;03;10;01:59:59;2019;11;3;01:59:59
;USSD;2010;03;14;01:59:59;2010;11;7;01:59:59
;USSD;2011;03;13;01:59:59;2011;11;6;01:59:59
;USSD;2012;03;11;01:59:59;2012;11;4;01:59:59
;USSD;2013;03;10;01:59:59;2013;11;3;01:59:59
;USSD;2014;03;9;01:59:59;2014;11;2;01:59:59
;USSD;2015;03;8;01:59:59;2015;11;1;01:59:59
;USSD;2016;03;13;01:59:59;2016;11;6;01:59:59
;USSD;2017;03;12;01:59:59;2017;11;5;01:59:59
;USSD;2018;03;11;01:59:59;2018;11;4;01:59:59
;USSD;2019;03;10;01:59:59;2019;11;3;01:59:59
;USSD;2010;03;14;01:59:59;2010;11;7;01:59:59
;USSD;2011;03;13;01:59:59;2011;11;6;01:59:59
;USSD;2012;03;11;01:59:59;2012;11;4;01:59:59
;USSD;2013;03;10;01:59:59;2013;11;3;01:59:59
;USSD;2014;03;9;01:59:59;2014;11;2;01:59:59
;USSD;2015;03;8;01:59:59;2015;11;1;01:59:59
;USSD;2016;03;13;01:59:59;2016;11;6;01:59:59
;USSD;2017;03;12;01:59:59;2017;11;5;01:59:59
;USSD;2018;03;11;01:59:59;2018;11;4;01:59:59
;USSD;2019;03;10;01:59:59;2019;11;3;01:59:59
;USSD;2010;03;14;01:59:59;2010;11;7;01:59:59
;USSD;2011;03;13;01:59:59;2011;11;6;01:59:59
;USSD;2012;03;11;01:59:59;2012;11;4;01:59:59
;USSD;2013;03;10;01:59:59;2013;11;3;01:59:59
;USSD;2014;03;9;01:59:59;2014;11;2;01:59:59
;USSD;2015;03;8;01:59:59;2015;11;1;01:59:59
;USSD;2016;03;13;01:59:59;2016;11;6;01:59:59
;USSD;2017;03;12;01:59:59;2017;11;5;01:59:59
;USSD;2018;03;11;01:59:59;2018;11;4;01:59:59
;USSD;2019;03;10;01:59:59;2019;11;3;01:59:59
;USSD;2010;03;14;01:59:59;2010;11;7;01:59:59
;USSD;2011;03;13;01:59:59;2011;11;6;01:59:59
;USSD;2012;03;11;01:59:59;2012;11;4;01:59:59
;USSD;2013;03;10;01:59:59;2013;11;3;01:59:59
;USSD;2014;03;9;01:59:59;2014;11;2;01:59:59
;USSD;2015;03;8;01:59:59;2015;11;1;01:59:59
;USSD;2016;03;13;01:59:59;2016;11;6;01:59:59
;USSD;2017;03;12;01:59:59;2017;11;5;01:59:59
;USSD;2018;03;11;01:59:59;2018;11;4;01:59:59
;USSD;2019;03;10;01:59:59;2019;11;3;01:59:59
;USSD;2010;03;14;01:59:59;2010;11;7;01:59:59
;USSD;2011;03;13;01:59:59;2011;11;6;01:59:59
;USSD;2012;03;11;01:59:59;2012;11;4;01:59:59
;USSD;2013;03;10;01:59:59;2013;11;3;01:59:59
;USSD;2014;03;9;01:59:59;2014;11;2;01:59:59
;USSD;2015;03;8;01:59:59;2015;11;1;01:59:59
;USSD;2016;03;13;01:59:59;2016;11;6;01:59:59
;USSD;2017;03;12;01:59:59;2017;11;5;01:59:59
;USSD;2018;03;11;01:59:59;2018;11;4;01:59:59
;USSD;2019;03;10;01:59:59;2019;11;3;01:59:59
;USSD;1970;04;26;01:59:59;1970;10;25;01:59:59
;USSD;1971;04;25;01:59:59;1971;10;31;01:59:59
;USSD;1972;04;30;01:59:59;1972;10;29;01:59:59
;USSD;1973;04;29;01:59:59;1973;10;28;01:59:59
;USSD;1974;01;6;01:59:59;1974;10;27;01:59:59
;USSD;1975;02;23;01:59:59;1975;10;26;01:59:59
;USSD;1976;04;25;01:59:59;1976;10;31;01:59:59
;USSD;1977;04;24;01:59:59;1977;10;30;01:59:59
;USSD;1978;04;30;01:59:59;1978;10;29;01:59:59
;USSD;1979;04;29;01:59:59;1979;10;28;01:59:59
;USSD;1980;04;27;01:59:59;1980;10;26;01:59:59
;USSD;1981;04;26;01:59:59;1981;10;25;01:59:59
;USSD;1982;04;25;01:59:59;1982;10;31;01:59:59
;USSD;1983;04;24;01:59:59;1983;10;30;01:59:59
;USSD;1984;04;29;01:59:59;1984;10;28;01:59:59
;USSD;1985;04;28;01:59:59;1985;10;27;01:59:59
;USSD;1986;04;27;01:59:59;1986;10;26;01:59:59
;USSD;1987;04;5;01:59:59;1987;10;25;01:59:59
;USSD;1988;04;3;01:59:59;1988;10;30;01:59:59
;USSD;1989;04;2;01:59:59;1989;10;29;01:59:59
;USSD;1990;04;1;01:59:59;1990;10;28;01:59:59
;USSD;1991;04;7;01:59:59;1991;10;27;01:59:59
;USSD;1992;04;5;01:59:59;1992;10;25;01:59:59
;USSD;1993;04;4;01:59:59;1993;10;31;01:59:59
;USSD;1994;04;3;01:59:59;1994;10;30;01:59:59
;USSD;1995;04;2;01:59:59;1995;10;29;01:59:59
;USSD;1996;04;7;01:59:59;1996;10;27;01:59:59
;USSD;1997;04;6;01:59:59;1997;10;26;01:59:59
;USSD;1998;04;5;01:59:59;1998;10;25;01:59:59
;USSD;1999;04;4;01:59:59;1999;10;31;01:59:59
;USSD;2000;04;2;01:59:59;2000;10;29;01:59:59
;USSD;2001;04;1;01:59:59;2001;10;28;01:59:59
;USSD;2002;04;7;01:59:59;2002;10;27;01:59:59
;USSD;2003;04;6;01:59:59;2003;10;26;01:59:59
;USSD;2004;04;4;01:59:59;2004;10;31;01:59:59
;USSD;2005;04;3;01:59:59;2005;10;30;01:59:59
;USSD;2006;04;2;01:59:59;2006;10;29;01:59:59
;USSD;2007;03;11;01:59:59;2007;11;4;01:59:59
;USSD;2008;03;9;01:59:59;2008;11;2;01:59:59
;USSD;2009;03;8;01:59:59;2009;11;1;01:59:59
;USSD;2010;03;14;01:59:59;2010;11;7;01:59:59
;USSD;2011;03;13;01:59:59;2011;11;6;01:59:59
;USSD;2012;03;11;01:59:59;2012;11;4;01:59:59
;USSD;2013;03;10;01:59:59;2013;11;3;01:59:59
;USSD;2014;03;9;01:59:59;2014;11;2;01:59:59
;USSD;2015;03;8;01:59:59;2015;11;1;01:59:59
;USSD;2016;03;13;01:59:59;2016;11;6;01:59:59
;USSD;2017;03;12;01:59:59;2017;11;5;01:59:59
;USSD;2018;03;11;01:59:59;2018;11;4;01:59:59
;USSD;2019;03;10;01:59:59;2019;11;3;01:59:59
;USTN;2010;03;14;01:59:59;2010;11;7;01:59:59
;USTN;2011;03;13;01:59:59;2011;11;6;01:59:59
;USTN;2012;03;11;01:59:59;2012;11;4;01:59:59
;USTN;2013;03;10;01:59:59;2013;11;3;01:59:59
;USTN;2014;03;9;01:59:59;2014;11;2;01:59:59
;USTN;2015;03;8;01:59:59;2015;11;1;01:59:59
;USTN;2016;03;13;01:59:59;2016;11;6;01:59:59
;USTN;2017;03;12;01:59:59;2017;11;5;01:59:59
;USTN;2018;03;11;01:59:59;2018;11;4;01:59:59
;USTN;2019;03;10;01:59:59;2019;11;3;01:59:59
;USTN;2010;03;14;01:59:59;2010;11;7;01:59:59
;USTN;2011;03;13;01:59:59;2011;11;6;01:59:59
;USTN;2012;03;11;01:59:59;2012;11;4;01:59:59
;USTN;2013;03;10;01:59:59;2013;11;3;01:59:59
;USTN;2014;03;9;01:59:59;2014;11;2;01:59:59
;USTN;2015;03;8;01:59:59;2015;11;1;01:59:59
;USTN;2016;03;13;01:59:59;2016;11;6;01:59:59
;USTN;2017;03;12;01:59:59;2017;11;5;01:59:59
;USTN;2018;03;11;01:59:59;2018;11;4;01:59:59
;USTN;2019;03;10;01:59:59;2019;11;3;01:59:59
;USTN;2010;03;14;01:59:59;2010;11;7;01:59:59
;USTN;2011;03;13;01:59:59;2011;11;6;01:59:59
;USTN;2012;03;11;01:59:59;2012;11;4;01:59:59
;USTN;2013;03;10;01:59:59;2013;11;3;01:59:59
;USTN;2014;03;9;01:59:59;2014;11;2;01:59:59
;USTN;2015;03;8;01:59:59;2015;11;1;01:59:59
;USTN;2016;03;13;01:59:59;2016;11;6;01:59:59
;USTN;2017;03;12;01:59:59;2017;11;5;01:59:59
;USTN;2018;03;11;01:59:59;2018;11;4;01:59:59
;USTN;2019;03;10;01:59:59;2019;11;3;01:59:59
;USTN;2010;03;14;01:59:59;2010;11;7;01:59:59
;USTN;2011;03;13;01:59:59;2011;11;6;01:59:59
;USTN;2012;03;11;01:59:59;2012;11;4;01:59:59
;USTN;2013;03;10;01:59:59;2013;11;3;01:59:59
;USTN;2014;03;9;01:59:59;2014;11;2;01:59:59
;USTN;2015;03;8;01:59:59;2015;11;1;01:59:59
;USTN;2016;03;13;01:59:59;2016;11;6;01:59:59
;USTN;2017;03;12;01:59:59;2017;11;5;01:59:59
;USTN;2018;03;11;01:59:59;2018;11;4;01:59:59
;USTN;2019;03;10;01:59:59;2019;11;3;01:59:59
;USTN;2010;03;14;01:59:59;2010;11;7;01:59:59
;USTN;2011;03;13;01:59:59;2011;11;6;01:59:59
;USTN;2012;03;11;01:59:59;2012;11;4;01:59:59
;USTN;2013;03;10;01:59:59;2013;11;3;01:59:59
;USTN;2014;03;9;01:59:59;2014;11;2;01:59:59
;USTN;2015;03;8;01:59:59;2015;11;1;01:59:59
;USTN;2016;03;13;01:59:59;2016;11;6;01:59:59
;USTN;2017;03;12;01:59:59;2017;11;5;01:59:59
;USTN;2018;03;11;01:59:59;2018;11;4;01:59:59
